-0.18412545671716582,-0.18031424953417083
-0.17628845250735992,-0.17239404941061245
-0.17949863820339937,-0.17635275213060833
-0.18020975200398337,-0.17635275213060833
-0.18267934885836576,-0.18031424953417083
-0.18412545671716582,-0.18031424953417083
-0.18729489326455884,-0.18427860985177755
-0.18559437680194366,-0.18031424953417083
-0.17949863820339937,-0.17635275213060833
-0.17949863820339937,-0.17635275213060833
-0.1809264607541216,-0.17635275213060833
-0.188781833972315,-0.18427860985177755
-0.18412545671716582,-0.18031424953417083
-0.18559437680194366,-0.18031424953417083
-0.18485703201844073,-0.18031424953417083
-0.18339958421951694,-0.18031424953417083
-0.188781833972315,-0.18427860985177755
-0.18412545671716582,-0.18031424953417083
-0.18020975200398337,-0.17635275213060833
-0.18020975200398337,-0.17635275213060833
-0.19583792871084396,-0.19221619429840336
-0.18559437680194366,-0.18031424953417083
-0.18485703201844073,-0.18031424953417083
-0.1880354587952894,-0.18427860985177755
-0.1809264607541216,-0.17635275213060833
-0.19118445959701447,-0.1882459017409945
-0.1809264607541216,-0.17635275213060833
-0.19118445959701447,-0.1882459017409945
-0.188781833972315,-0.18427860985177755
-0.18583092508492197,-0.18427860985177755
-0.18953408658734536,-0.18427860985177755
-0.1880354587952894,-0.18427860985177755
-0.191939651398068,-0.1882459017409945
-0.191939651398068,-0.1882459017409945
-0.18020975200398337,-0.17635275213060833
-0.18485703201844073,-0.18031424953417083
-0.18485703201844073,-0.18031424953417083
-0.18020975200398337,-0.17635275213060833
-0.1880354587952894,-0.18427860985177755
-0.1809264607541216,-0.17635275213060833
-0.19583792871084396,-0.19221619429840336
-0.18485703201844073,-0.18031424953417083
-0.17304844724577095,-0.1684380735590509
-0.1463563338532196,-0.14475573449406526
-0.13176226647792647,-0.12901364779561847
-0.12535549446305286,-0.1211548921176217
-0.13720775720602765,-0.12901364779561847
-0.1436321598611964,-0.13688042425368419
-0.14481249823893905,-0.13688042425368419
-0.10566558209985577,-0.10938068658667684
-0.01086913717727018,-0.011696271265699946
-0.23224673604503182,-0.2240950050621055
-0.046658718256489075,-0.046801101555976624
-0.11958176110808533,-0.1211548921176217
-0.07476673784138975,-0.07805259186922724
-0.1965629205751897,-0.18031424953417083
-0.21109333322274654,-0.17635275213060833
-0.11333339676540394,-0.10938068658667684
-0.1476773370478257,-0.14081698040047147
-0.10979291715402283,-0.10938068658667684
-0.03612885051277554,-0.03509521763075055
-0.19260326426862212,-0.18427860985177755
-0.20131710837464076,-0.23610769502618661
-0.15431877592611903,-0.13688042425368419
-0.2849184261133166,-0.27641320942311604
-0.21023594560774614,-0.2001660600721067
-0.14189705460416394,-0.14081698040047147
-0.15832750080842997,-0.14869675142939529
-0.23005439813677916,-0.2481552069021127
-0.20052054967741434,-0.1961895570717195
-0.18953408658734536,-0.18427860985177755
-0.24105326621323217,-0.23209969664140967
-0.1989778370104285,-0.19221619429840336
-0.2700941538919177,-0.2642763071812655
-0.30205944553312875,-0.3419082174935101
-0.18275624925937792,-0.2200981629074043
-0.31204212156253325,-0.23610769502618661
-0.3450021772071051,-0.27236302594650624
-0.29821091316096365,-0.2967356810309169
-0.1871769374395626,-0.1961895570717195
-0.2824382799698252,-0.29266136537264614
-0.3805063771123649,-0.1961895570717195
-0.2622183343213938,-0.24413537385686465
-0.30219314609654846,-0.3048996457170571
-0.14248772198969492,-0.13294600147577695
-0.2137388296965959,-0.2200981629074043
-0.3397434710510883,-0.32540313602727766
-0.28346016365386906,-0.2642763071812655
-0.21136980543024472,-0.2081287691913096
-0.250709259421409,-0.2481552069021127
-0.24883220859914745,-0.24413537385686465
-0.22649827697787575,-0.2200981629074043
-0.18633755877704866,-0.18031424953417083
-0.20211993414949375,-0.1961895570717195
-0.20052054967741434,-0.1961895570717195
-0.20831556258942585,-0.20414577378669507
-0.19739555984988075,-0.19221619429840336
-0.20281766008365307,-0.2001660600721067
-0.20281766008365307,-0.2001660600721067
-0.19739555984988075,-0.19221619429840336
-0.2004583374092353,-0.2001660600721067
-0.18953408658734536,-0.18427860985177755
-0.20749622643520263,-0.20414577378669507
-0.19739555984988075,-0.19221619429840336
-0.19661369918042707,-0.19221619429840336
-0.19661369918042707,-0.19221619429840336
-0.19739555984988075,-0.19221619429840336
-0.19816776046859536,-0.1961895570717195
-0.191939651398068,-0.1882459017409945
-0.19661369918042707,-0.19221619429840336
-0.19043511541355415,-0.1882459017409945
-0.191939651398068,-0.1882459017409945
-0.19583792871084396,-0.19221619429840336
-0.20131710837464076,-0.1961895570717195
-0.19973018595845582,-0.1961895570717195
-0.19583792871084396,-0.19221619429840336
-0.20361631941867403,-0.2001660600721067
-0.20749622643520263,-0.20414577378669507
-0.20131710837464076,-0.1961895570717195
-0.19583792871084396,-0.19221619429840336
-0.19973018595845582,-0.1961895570717195
-0.19661369918042707,-0.19221619429840336
-0.19661369918042707,-0.19221619429840336
-0.19739555984988075,-0.19221619429840336
-0.19661369918042707,-0.19221619429840336
-0.20052054967741434,-0.1961895570717195
-0.19506817848192576,-0.19221619429840336
